model_family,spec,feature_spec_role,grid_order,params_json,cv_mean_mae,cv_std_mae,cv_mean_rmse,cv_std_rmse,cv_mean_r2,cv_std_r2,n_estimators,max_depth,min_samples_leaf
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012524924184979797,0.004686268794760229,0.015798032133352815,0.005515488388354358,-0.1946763648857989,0.10681197154791425,100,8,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012496118329709205,0.0045949451578304375,0.015835842381132902,0.005342964950821045,-0.2073922756279251,0.1298996914874172,300,8,3
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012621903807106967,0.004706223116353041,0.015955219296622653,0.005450317400595312,-0.22369660233125885,0.13377203622845785,100,8,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012637121449719622,0.004700373884816099,0.015971598581698943,0.005483166260580843,-0.2250412871815096,0.12863572759779968,100,8,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011580894361032032,0.004319123494431422,0.01476790092247815,0.005033327541666769,-0.04609446571286865,0.05949479369416284,300,4,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011606451693834943,0.004356876333252356,0.014804393392383507,0.0050509192035730404,-0.05107083244790123,0.05827248650721779,100,4,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011611053130641882,0.004334595418199988,0.014815819943504926,0.005029664641758871,-0.05367707945918506,0.06568650148445251,300,4,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011620967893364123,0.004316023784447915,0.014817541946271629,0.0050248883172987055,-0.053956699311976886,0.06233162515846142,300,4,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011646673912851277,0.004338116628904066,0.01485549020184381,0.00502644805598029,-0.059761776374232044,0.06468827791049361,100,4,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011650454760602115,0.004321989115701957,0.01486566350924863,0.004997474460640176,-0.06258475642937127,0.07603331362771351,100,4,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011822478746631613,0.004377609414264678,0.01503104893115126,0.005065969861962384,-0.0861217638593453,0.0810628006662844,300,6,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011898917514287068,0.004405107623793371,0.015086197681255789,0.005080585618553993,-0.09401496516267249,0.07664358667397526,100,6,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.011876205275649624,0.004368436114074863,0.015153972614458944,0.005045345916953568,-0.10605494732527632,0.08857580740895103,300,6,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.011944474159706446,0.004374086638239866,0.015206320418719957,0.005065512905409914,-0.11377758344172695,0.09241722669300236,300,6,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.011980617207583803,0.0044074110943367,0.015240326451531888,0.005090377150340766,-0.11821838110804202,0.0896399424546678,100,6,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.01196561569152639,0.0043321525144238105,0.015254308361072272,0.005000033980129958,-0.12372664077224134,0.10346037075781506,100,6,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012173039232586558,0.004501030738859287,0.015456628362610747,0.00522450871880483,-0.14818325713839667,0.08899402292468298,300,8,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.01219732309483123,0.00450300654191669,0.015475916184636196,0.005186397012007645,-0.15212943703149762,0.0830259951924905,100,8,1
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012236081918697574,0.004509938393784202,0.015605109878314089,0.005199989869663667,-0.17241048571807052,0.08601315897218272,300,8,3
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012269116582910092,0.004427615406374633,0.015606350043196687,0.00513784237815548,-0.17549435872924746,0.10780168104451704,300,8,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012327708510613877,0.004465870912911152,0.01568914115203354,0.005167478971413937,-0.18789765394050364,0.10836300157282605,100,8,5
random_forest,macro_extreme,RQ3_incremental_sentiment_beyond_macro,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012417056971197613,0.004428107184470788,0.015809695214129716,0.005143578961169099,-0.20878894660899908,0.12197651921462299,100,8,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011632617015846385,0.004274156724510427,0.014815489533440177,0.005014325623104473,-0.053996324666647354,0.06363442705374138,300,4,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011633521683882238,0.004258735288851563,0.0148302319974078,0.004997583396362601,-0.0565792809167048,0.05964049822284124,100,4,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011646860936065456,0.004276143027522868,0.014830579406511389,0.005012962302702173,-0.05636256879409799,0.06463493827296284,100,4,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011646938386648023,0.004282288940769589,0.014833707398489911,0.00501327871222285,-0.05697344800505603,0.06856258450513368,300,4,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.0116838149412348,0.004309026723751933,0.014857475183810795,0.005050193590680054,-0.059358858877029,0.06422326702878334,100,4,5
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011692593906513645,0.004282149868661042,0.014879576318272003,0.005020375032438715,-0.06373820287896777,0.06830531279292834,300,4,5
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.011915417881146381,0.004260085891721761,0.015121069338686144,0.004956277121206829,-0.10403219650751105,0.09864836412946464,100,6,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.011944498249050686,0.004332936405697934,0.01515731321295616,0.005034854499258595,-0.1072938428013271,0.09732378319340995,100,6,5
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011955922686389986,0.004211802862426246,0.015160046319556244,0.00490610877391582,-0.11271605078360625,0.12038917885965741,100,6,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011986551343299075,0.004211449301085313,0.015192849673759945,0.0049016722286578385,-0.1189895085463711,0.13717112481457994,300,6,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.01197579679874647,0.004219805571137062,0.015193072583375497,0.004912591336585982,-0.11787424578411472,0.1239766896442715,300,6,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.01203228716073594,0.004248446186626502,0.015263740607196591,0.0049497606355627935,-0.1279153012737179,0.12571910370553482,300,6,5
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012312020130542292,0.004257718129330204,0.015568474146528436,0.004934083538131932,-0.17995850051393894,0.17618748215461166,100,8,5
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012316590287545436,0.0042832760812454825,0.015580015971761856,0.004983467976792955,-0.1802516808623348,0.17507374877207044,300,8,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012324200543529784,0.0042842660738091395,0.015590987478600766,0.004979287087473225,-0.18126639397511143,0.16381649471628523,300,8,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012301587135217026,0.004301471092155983,0.015609787937749212,0.004987845078370647,-0.18516568730742136,0.17886359271356342,100,8,1
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012320395221960637,0.004275907209875802,0.01562615698632376,0.004964874394023242,-0.18754116854898747,0.16697711253855002,100,8,3
random_forest,macro_mean_std,RQ3_incremental_sentiment_beyond_macro,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012365439814635995,0.004265423784145397,0.015636889258938,0.004919918571212421,-0.19202679005664228,0.18541317053516795,300,8,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011666649749835707,0.0042420340427478985,0.014840080552673942,0.004960452373267879,-0.05967018410059377,0.07383126067890582,300,4,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011682817192198497,0.004262854915783425,0.014852090517485794,0.004980137996892704,-0.06114579191646471,0.07905391362693324,300,4,3
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011693732305868468,0.004247330849165226,0.014864092021575686,0.004969517605291983,-0.06316767276551609,0.07641430118739145,300,4,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011716220999674593,0.004264957767346309,0.014872008597253718,0.004975529657432362,-0.06445637367403445,0.08242936768568773,100,4,3
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011703388861823804,0.004271880584163803,0.014872590725878534,0.00498490421206116,-0.06400019600423172,0.07597315342704793,100,4,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011727470786284201,0.004202966876485221,0.014898111090410894,0.00492105032984188,-0.07015216588451234,0.0857461515430897,100,4,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011947842670403422,0.004191155557528206,0.015126766056567736,0.004872547818785678,-0.10821790616237041,0.11508685522110321,100,6,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011973456722939752,0.004194818251087771,0.01515455054067154,0.004872332008200958,-0.11334846865754448,0.1287452366940023,300,6,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012031175575781268,0.004230018342162216,0.015206187487421126,0.004895092776457185,-0.1211228701303048,0.13515584480236684,100,6,3
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012024984546281202,0.004202561825011186,0.015207277517841025,0.0048807052189415116,-0.12190693617217126,0.13816743825632674,300,6,3
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.01207689689818623,0.0042145973188162334,0.015282757259852208,0.004898811958219651,-0.13372217431453834,0.14652378101140906,300,6,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.01209327533435306,0.004283785247174672,0.015285499094749735,0.0049520858461426535,-0.13227770274302708,0.14181118028748402,100,6,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012296828170525345,0.004255958332482068,0.015525844058189102,0.004925434395067151,-0.1725515006329342,0.1646496906061267,300,8,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012325525288648156,0.004207081138574679,0.015587250489527638,0.004823427650152739,-0.18754918171720938,0.19271912012959339,100,8,1
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012369488160806496,0.004254344204338979,0.015617717794076924,0.004913719314329204,-0.18944007207900534,0.18894823063422772,300,8,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012387295935268256,0.004349258173391439,0.015626451609012184,0.005012690782796843,-0.18654070659182312,0.17185667083516307,100,8,5
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012393263567033503,0.004253867227360916,0.015630497830473374,0.004917065385766503,-0.19094295191196728,0.18361173755684249,300,8,3
random_forest,macro_mean_extreme,RQ3_incremental_sentiment_beyond_macro,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012452013157370634,0.004268669658499545,0.01568726931967607,0.004941111801441228,-0.20040368228612992,0.19664945795476127,100,8,3
